doc_id,text
44,okay so today um woke up had don't even know had class [inaudible] had french class had linguistics class no didn't that lie had french class had abnormal psychology um so that are fun and then um in between them think went back to my dorm don't remember what do [inaudible] every day blur it hard to remember but went um to um after ab psych went to the office of career services to try and find out if can get funding for my my my winter study abroad program and it were like yeah that not offered for winter program which are really sad so need to find out way to pay for this study abroad program because really really want to go and it would be really really sad if weren't able to go just because of money um so yeah um and then yeah after that went and prepped for debate and then had debate practice round which were fun and after the debate practice round went to like study little bit barely really don't even do homework anymore just prep for debate and i'm sad all the time no i'm not i'm not actually sad but i'm not feeling good right now because it 300 in the morning and would like to go to sleep but can't go to sleep because the fucking laundry machine don't fucking work and it got my clothes soaking wet and so now have to put them in the dryer like five time which are really fucking annoying but yeah um other than that my day were pretty good um i'm really tired though wish could be asleep right now and i'm not may might just go to sleep and leave my clothes in the dyer and like get them in the morning but don't wanna do that um anyway that all good night 
45,okay so today got three hours of sleep because the um washing machine and [inaudible] was broken and like that was terrible but went to work and ended up skipping both of my sections because was so tired and then after the sections was supposed to go to went um we had debate tournament so we got on train and went to [redacted] um brown university for um for the debate tournament where we competed for like several hours and now and then we went to social and it was very long it has been from like 1000 to like 200 it now 244 and people has still not left and we're there like four of us in one room trying to sleep basically and yeah like it was fun day but now i'm really tired and sick of this party goodnight 
46,okay so today has been really long day feel like woke up at like 900 am in [redacted] um like rushed to get ready went to the debate tournament spent most of the day at the debate tournament debating and also socializing and then went we went on train like four of us left the debate like the the those of us who didn't break watched like one varsity round and then we um got on train to back to [redacted] which is where am now and we got back like just in time for my friend orchestra concert um which was awesome actually slept through most of it but it was still awesome and um then we threw surprise birthday party for those same friend 'cause it her birthday today and it was lot of fun and then i'm here now at 100 am trying to study but realized those it not gonna happen it just not realistic so i'm giving up and going to bed and maybe those not good for my um mid-term grades but all in all it good for my health so yeah good night see you later had great day bye-bye 
47,okay so it kind of hard for me to talk because i'm losing my voice actually spent most of the day not talking um because i'm trying to like save my voice um but yeah had good day today woke up kind of early showered got dressed and then went to the libra ate breakfast alone like not alone in sad way alone on purpose um though someone did come over to talk to me which was nice haven't seen them in while um but ate breakfastbrunchdinner and then went to the library and spent most of my day in the library studying though for the first hour that was in the library was just like like um sleeping was still tired so yeah but got all my studying done for my final that have on monday which is really good and yeah now just have to um and ate dinner with friends went back to studying then went to brain break and now am back in my room i'm done studying i'm really excited for this week because like was like little stressed about my final before but know that they're going or my midterms but know that they're gonna go fine go great um just have to study for my french midterms all tomorrow and yeah um like have no debate this upcoming weekend so that like significantly reduced burden compared to usual th and i'm just really excited um for nothing in particular or to be done with midterms actually but it'll be like really relaxing to not have midterms anymore i'm also excited to get my voice back whenever it decides to come back have missed it it have been gone for years don't even know what sound like normally anymore so yeah that all good night sleep tight don't let the bed bugs bite 
48,okay so today woke up got lot of sleep because went to bed like pretty early last night like 145 am that so early for me so got lot of sleep um had midterm right away in the morning it went very well think i'm pretty sure got one question wrong and that was it um so it was great it was nice um anyway um after my midterm went to the library no went to to the dining hall and just sat in the dining hall and studied for an hour and then went to the library and studied actually no took nap took nap in the library love sleeping in library like there is something uh about just being in the library that either makes me extremely productive or extremely tired and there am two library specifically on campus that love to sleep in one of them has really nice armchairs that just like they're like it look so little but then you fit in them and it fit your whole body somehow it like whole bed but it like an armchairs and then there another library that it just has very big windowsills it don't even has cushions it just has very big windowsills just lay on the windowsills and sleep and this is totally not relevant to this at all but just re i'm really passionate about taking nap love napping so anyway went to the library took nap it was the library with the big windowsills but couldn't couldn't commit to full windowsills 'cause has midterm tomorrow or today guess since it past midnight so just just slept like with my head down on the desk for like half an hour anyway studied for like several hour yes several hour then went to work then went to dinner then went to debate then now i'm here i'm in my room went back to to the dining hall for morning break um spent time with like friends don't know feel like was studying all day but also didn't really study but also i'm feeling good for my midterm so who gives shit um i'm was supposed to do my homework for class that has on wednesday um has it like it three day of homework like has to do it in three consecutive day and haven't started it and it is now tuesday and could do it right now and then like do the next part of it like to on tuesday night and then do the next part of it on like wednesday morning and that like three consecutive day but i'm just not gonna do it i'm just gonna screw myself over because that the kind of life that like to live and um i'm gonna and actually gonna like study for my for for my midterm right i'm just just need to like study vocab like once just has like all this fucking vocab memorized could go to sleep and will be all set for tomorrow morning oh shit just remembered that don't actually fuck uh goddamn it okay whatever it don't matter nothing matter i'm going to bed good night thank you um um that was poor description of my day feel like don't know how to do this anyway had great day i'm always having great day um i'm starting to worry that has like mania like you know like manic depression but like without the depression like just the mania get think like 'cause i'm like very happy almost all of the time and for no reason ever and like that wor and like feel like it shouldn't worry me but it like it like ki it like why do feel this way don't think anyone else feel this way am supposed to feel this way don't know um anyway yeah i'm gonna study and i'm gonna go to bed and my roommate gave me ticket to show that wanna go see 'cause she like bought it but then she can't go to it so she gave it to me and really wanna go see this show just wasn't gonna buy ticket because it costs money i'm not willing to spend money but she gave me them ticket so that great that means can go for free fucking love america okay good night see you too soon tomorrow tonight don't know goodbye 
49,okay so today um got up had my midterm for french which think went well hope it went well um after my midterm for french went to the library had and just like went over some french work and then went to um lunch and then had abnormal psychology and after abnormal psychology went to the library where studied for several years um spent most of the afternoon in the library today where like working basically i've been applying for scholarships because got that study abroad thing like said but now need to find way to pay for it so that what i've like that like the biggest source of worry in my life right now feel like is trying to find way to pay for it so basically i've applied for million like small scholarships like 1000 sc-scholarships and just need two if could just get two 1000 scholarships that would be great the ideal would be to get three but if only got two that would work 'cause just need 'cause then would just also need to like work more hours at work like if work two more hours per week every week in the next two months i'll make like 1000 and then with two 1000 scholarships that'll be 3000 and that more than enough to pay for it i'm also going to start doing more like psych study for money need to do them for um for class too like five credits worth for class but some of them pay so i'm just gonna start doing more for pay too and the goal is just to um yeah to pay for my study abroad thing i'm going to study abroad during the winter semester whether daddy harvard wants me to or not um but yeah spent most of the day like studying went to dinner and lunch which was good did not go to breakfast even though woke up really early and was really well rested anyway have to go to bed now because like part of one of my homework assignments is like basically to change my life so my life um project is to go to bed earlier actually that not the whole thing but that part of it so have to go to bed at 1240 today and it is 1240 right now so good night sleep tight don't let the bed bugs bite goodbye 
50,okay so had pretty good day today except for like one moment today but i'll get to that anyway woke up went to french class yeah had my midterm today no didn't wait what day is it absolutely not that lie that was yesterday don't understand the passage of time woke up had linguistics was late for linguistics because it get harder for me to wake up every single morning um so anyway was late for linguistics just barely um had fun class um and then oh my god don't wanna have to like talk in front of this person so i'm gonna turn so that don't have to pass them isn't that ridiculous um so yeah had linguistics um and then in which after linguistics went back to my room 'cause had some work to do and then went to lunch with some friends and then after lunch with friends went to the library 'cause had to print this thing for class had to read for class which was in like some hour and this guy followed me out of the library and then would not leave me alone for like half some hour and like it was just so creepy and so gross and weird and was so uncomfortable and didn't know how to be like hey please fuck off without like them getting angry you know which is what was scared of so just had to put up with it for half some hour and was so like creeped out it was terrible um but yeah after that had class we had like guest speaker which was fun and um there literally like peopl am walking home so don't want person to hear me talking which is why i'm pausing um but after the guy like it was like that was like the only bad part of my day and it just left me really creeped out but it was like fun after that um after my class just like went to the library to do more work and then went to do work and then went to dinner with friends and to um and went to the library to like like went to the library to like study but mostly just spent the whole time like talking with my friends so it was really like not super productive i'm going home now it like 200 am but like don't know enjoy socializing and realized was staying up so late to do my homework at the library but literally don't even have homework to do like my homework is like like all of my homework that need to do is due like next week like the earliest it due is like next week tuesday actually no like next week wednesday wednesday afternoon so it like didn't literally didn't need to be there um so yeah so was like not done with my work and was like what the fuck why am here i'm leaving bye but yeah so then just went home um i'm walking home now but just enjoyed like talking to my friends i'm like maybe like feel like that like most of why i'm always having good day it 'cause just love my friends and love talking to them and have to pee really bad right now but it okay i'm almost back to my dorm the stars is really pretty i'm in great mood right now even well maybe like don't know i'm always in great mood anyway i'm gonna go hopefully can go to sleep oh was gonna say before 200 am but that not realistic it 155 anyway good night sleep tight don't let the bedbugs bite goodbye 
51,um okay so today had really good day woke up had french class went to french class went to french class went to lunch ran into some people that knew talked to them then went to study um my studying was not super productive today um like tried to do like my abnormal psych readings but the book is just like don't know it long it dense i'm easily distracted even though think find the typ topic really interesting just can't focus that well but anyway after studying went to abnormal psych class and then after abnormal psych class went back to studying um didn't get super much done after that [laughter] went to um like something for debate think was that today oh yeah had like after studying went like back to my room went to dinner with friends saw some people that hadn't seen in few day don't know how long it been talked was social went to debate practice round then went back to my room did probably nothing for some hour actually think prepped for debate and then went to um [laughter] brain break which was pie and ice cream so that was delicious and then went to debate social which was for all girls and we just sat around like on the floor and talked for several hour from like 1000 pm to like 100 am so that like three hour and yeah love debate love everyone in debate had really good day today love talking to people for some [laughter] reason and yeah don't know um tomorrow the weekend actually did have like one slightly bad experience today which was for some reason like mid-afternoon today was feeling very anxious and ca don't have reason to feel anxious and it was very uncomfortable feeling and but it have passed i'm glad that it have [laughter] passed there no reason for me to feel anxious everything is fine in my life um yeah um so i'm going to bed and that was my whole day it was great um good night sleep tight don't let the bed bugs bite goodbye 
52,okay so had really good day today went to bed super late last night because went to debate social and had to wake up for work so was super super tired but um but um after work which was only for like two hours went back to sleep slept for while um and then went to study at the library and after studying uh at the library went to section which was fun as always like my psych section didn't have linguistic section today because we had midterm last week um and then after psych section went back to work uh because like took someone shift and then after work ouch ouch ouch ouch after work went um like to dinner with friends and then we went to talent show and then we went out to party so spent like um like from 600 pm to 440 am which is the time right now was out with friends eventually like came back and we was just sitting and talking so spent lot of the day socializing that like almost that like 10 hours almost like over 10 hours almost 11 hours love just love like being talking just love been social basically enjoy it it fun um had really good night drank lot don't drink anymore though ate some food so i'll be good for the morning um drank some water it important to stay hydrated and now i'm going to go brush my teeth and then go to bed so that'll be fun as always goodnight oh yeah and had great day because of all that reasons so goodnight 
53,okay so today so went to bed at like 500 am as you know from yesterday audio uh survey um and slept until like 1130 so solid five ho six and half hours of sleep um then went to psych study or like was participating in different psych study uh which was interesting and then went to eat like had lunch with my one of my friends that was nice and then spent the rest of my afternoon like in the library trying to study but was not super productive mean was kind of productive need to finish two chapters for psychology and finished one of them and i'm actually gonna go and do the other one now even though it is 200 am recognize it is 200 am recognize that i'm making bad choices let me make them um yeah so after that after studied in the library went to an cappella show went to dinner with friends first then went to an cappella show which was super good um and then went back to my room i've been sitting in my room since then like literally for the past almost three hours was reading something on my phone for fun and now i'm gonna go and study um so all in all it was good day it was chill day feel pretty relaxed like have definitely should have done more homework at the library but don't care life is pointless anyway okay um yeah i'm gonna go now to do my homework good night sleep tight don't let the bedbugs bite 
54,uh okay today woke up went to [laughter] what did do today woke up went to work was like covering someone shift after work went to um the dining hall sat in the dining hall for like like three hours maybe more um did the online survey thing for this um psychology study you're welcome just kidding anyway also don't if you care don't know who listening to this while was doing the online study it like froze in the middle so had to restart it and like do half of it over again um so if my results for it seem oddly fast in the beginning that is because had already done it because my computer like don't know the program froze on me so had to start over okay um sorry about that like don't mean to ruin your research don't know who listening to this or if you is like pr like uh taking this whatever um what what else did do and then went to [redacted] to study [laughter] not [redacted] went to different library to study um was studying like like okay always put down that i'm studying alone but like was like was with other people we was just not studying the same thing so we was like sitting together we was not talking but like was sitting with my friends at at the dining hall was sitting with my friends in the library after that- came back to my room came back to my room at like 700 800 800 came back to my room at like 800 like and then went to short comedy movie night with some other friends in their dorm it like my days always seem like so small when describe them like this but it because spend most of my time studying to be honest like that is what do with my life study um but yeah it is now 100 am and i'm going to go prep for debate because that also my life studying and prepping for debate that is the only two thing do but it okay it good life and enjoy it um so good night sleep tight don't let the bedbugs bite unless you want them to um i'm sorry for saying that to you [laughter] good night don't know who who why am addressing you like people uh anyway goodnight okay well mean you probably is people but like can't see anyway goodnight 
55,okay so feel like had really good day today i'm suddenly losing my voice for reasons unknown um but went to woke up went to class um had have two friends in my linguistics class so sat uh in between them um and afterwards was like talking with them and it was nice and pleasant and i'm worried about the condition of my skin right now um anyway after that think went where did go oof don't even remember know went back to oh went to my dorm then went to lunch with my academic advisor um which was like nice guess but like really felt like didn't need to have lunch with them and so was like mean it was nice but like beforehand was like kind of annoyed that was going to have to spend an hour eating lunch with us like talking about academic for no reasons like don't need help in academic like don't know why she keeps wanting to have lunch with us okay anyway after that um went to the went to place because i'm not supposed to [name] specifics that have balconies and found out how to get on one and so studied up there and it was such pretty view and it was such nice place to study even though it was windy and really hot and it was very pleasant um yeah and after doing that um went to work and after work went to dinner had dinner with friends then went to debate meeting um then went to or to the dining hall with friends for like brain break and that is where had was until like midnight and then went to the library for like an hour and half yeah and now it is 130 am am probably going to to do an stuff on my computer real quick and then go to bed um but yeah had very pleasant day um socialized lot did an homework did an homework while socializing so like yeah so it was good overall enjoyed it enjoy every day guess okay goodnight 
56,okay so had pretty good day today um now that i'm like thinking about it i'm actually kinda proud of myself 'cause feel like was like pretty productive also most of my productivity like maybe took place in like the late evening but anyway was still pretty productive like work-wise um so woke up today is ooh what day is oh it tuesday oh my god i'm so confused or it was tuesday it wednesday now guess um but woke up went to french class after french class went to went to like my [paf's] office hours he had donuts which love um and then went to lunch with friends obviously did no did no work at lunch but then went to class and then after class went to um the place where it have lots of psych studies um beca to sign up to 'cause was participating in another psych studies um but was just went there straight after class so was there like an hours and half early so just sat in there and did homework and like finished all my life project homework today which is one of my class and um then did that psych studies for like an hours and half went to dinner with my friends [redacted] oh i'm sorry wasn't supposed to say that name went to dinner with my friends whose name shall remain unnamed um and so [inaudible] and then after that um went back to my dorm to do work um so like that what i've been doing since then since like 700 pm and it yeah did like finished my my freshman seminar homework and then finished like what else did do did lots of stuff for debate did an sign language um did like an of psych homework didn't finish it but an of my psych homework then just applied for another scholarship so i'm feeling like pretty productive pretty proud of myself stayed up until 228 230 am to do it but you know you know that just happens sometimes that just the way it work out sometimes and that okay um so yeah that all it was good day um i'm going to sleep now good night 
57,okay so had re-really good day today woke up went to linguistics after linguistics went to psych study after the psych study went to lunch um with some friends and then after lunch studied for little bit on my own and then went to um my other class my freshman seminar and after that did some more work and then went to work and came home did some more work then went to my entryway study break and then brain break with friends and then went to cabot library and was studying in cabot library for the past two hours and now am back was studying with friends well [inaudible] don't study with friends 'cause like even though i'm like studying like i'm studying in their presence we am not studying together we're just sitting by each other sometimes distracting each other basically it was good day because hung out with friends lot like just was in presence which is always nice and also feel like got lot of work done like was kind was kind of earlier today sorry i'm in the bathroom was kind of stressed earlier today um because like have to turn in thing for psych that don't really know what should do for it um but finished all my other work so now can just spend the entire the entire day tomorrow working on my psych shit and should be done by the due datetime which is 1159 pm uh um tomorrow um so yeah worked today guess since it now thursday yeah um but it was really good day enjoyed it ate lot of food actually didn't eat lot of food kind of like accidentally skipped dinner actually it was kind of like on purpo uh it was mostly accidental skipped dinner never go to breakfast but got food at the entryway and brain break so don't mind yeah so it was really good day um um thank you and goodnight 
58,okay so today had mostly good day like got up um went to class in between class don't really remember what did think went [inaudible] in between class like studied and then went to lunch and um yeah um and then after class more studying um didn't like turned in thesis paper for or turned in thesis statement for psych um and then my uncle and his girlfriend came to town it parents' weekend so my parents my well my uncle and my mom are coming my mom got here tonight but my uncle already got here um and gave him and his girlfriend whole tour of [redacted] we walked around for like an hour probably um so yeah it was good day the only thing are i'm like slightly stressed because really really really want to go on sea study-abroad trip right signed up for it and got it but don't have the money for it currently at this moment um which makes me like nervous so i've been applying for scholarships applied for like million scholarships basically um and yeah just need just want to get like three scholarships would be best but as long as get one will be able to go um yeah so that what was doing until just now it are now 111 are but i'm going to go to sleep so can wake up to go to work in the morning and that basically it um yeah so good night good bye 
59,okay so um had like don't know like it was not wasn't having that good of day this morning but had better day in the afternoon basically um it parent weekend so my uncle and my mom came and i'm just like very nervous around my family for some reason don't know it just kind of make me uncomfortable so really wasn't looking forward to seeing them very much and then it like showed up to my job this morning when went to work for no reason and was already like not that happy 'cause was really tired 'cause like had to wake up for 700 for work at 700 on fridays um and it was just unpleasant and then like was busy and it wouldn't stop like texting me to see when could meet up and was just really really really annoyed for like the whole first half of the day but um spent that second half of the day with my family just like went to them with the ho to the hotel and like just went to sleep in their hotel took nap and went to dinner with my mom and went to um musical that it was having with them and that and it was nice it was so it was like better in the second half and after that my mom my uncle and their girlfriend went back to the their hotel and went to halloween par went to two halloween parties um and it was lot of fun and yeah that was like basically it also i'm still like kind of stressed for monetary reason but like i'm just hoping that'll all work itself out like applied to so many scholarships i'm thinking have to get like at least one and really only need one right i'll get one right at least hope okay so yeah um anyway um am now going to go to bed basically um like applied for so many have to get one that like the only source of stress in my life and just wish could stop thinking about it but just can't right now because just wanna go so badly you know but whatever it fine think it'll all work out think i'll be able to go 'cause applied for literally like probably like definitely like upwards of 10 all right so i've gotta get like one feel like at least right hopefully think maybe please okay goodbye goodnight sleep tight don't let the bed bugs bite 
60,okay so today um had good day think so as i've mentioned like the past three day in row am like kind of stressed because of the financial situation of my like study abroad thing but i've decided um i'm not gonna be stressed anymore applied for like million scholarships not million exactly but million hopefully will get one at least one um and if don't get one will just make it work anyway um probably getting like probably getting making like 3000 doll or not 3000 probably making like 1000 in you know two-ish months two and half-ish months if defer my payment it gonna be kind of hard but i'm gonna do it can do it have plan do you wanna hear my plan don't know if you do but i'm gonna share it so obviously applied for all these scholarships hopefully get one or two or three if do not get one or two or three um am going well i'm already doing these thing i'm going to continue doing them have started taking more hours at work um so i'll get more hou so i'll get more money from that have started applying for more ps paid psych study um apparently there like dog-walking app or something don't know i'm gonna look that up and see if can get paid to walk dogs and think might also look on the student employment office website to see if there money there for me and um like if don't get any scholarships that thing am not going to be enough to pay for my study abroad but will just ask my family members for money honestly will resert resort to begging and maybe crying if that what needed 'cause think can make like wait from working over the course of like these two like from work can definitely make like 400 like 600-ish think and then would just need like 400 more dollars so yeah can definitely do it i'm gonna do it it gonna happen don't worry about me i've got these i'm not worried anymore was worried before but i'm not worried anyway now that i'm not worried my day or my day went lot better or not lot better but it just just feel better so today it parents' weekend so met up with my family woke up at like 1000 because am no woke up at like 1100 because am basically bum um and then took my mom and my uncle and his girlfriend on like three-hour tour of [redacted] we went to breakfast or we went to lunch together and then that three-hour tour of [redacted] and then to um late lunch together and then it had to leave to go to the airport and was kinda sad to see them go was really nervous for them to come but i'm glad it came my uncle gave me money my mom bought me gift cards gave gave me gift cards to different food places and then after it left went to the spelling bee the freshman [inaudible] spelling bee where [redacted] won well it tied with [redacted] but whatever um and um did like work there while was at the spelling bee was just there to support my dorm so just did homework there while was there and then did homework in my room and then went to my friend um opera show that she in and then went back to my room to work on more thing am fic officially done applying for scholarships like all the one [were] applying for his due date is like october 31st so i'm done now like there nothing more can do feel like i've pretty much exhausted my scholarships resources and i'm also out of time goodbye 
61,okay so had um good day today though not super productive day um today for some reason literally have no idea why but slept until noon today set my alarm to like try and wake up early but slept until noon and have no idea why and then got up and did like um went to brunch like um think after brunch went to my job worked for four hours which is good 'cause you know need that cash money um and then after work let me turn this down and then after work um just went and like did more work like more studying but only did one day all day long to study and didn't even like finish it so was super like not very productive but that okay 'cause it not due till tuesday also for one of my other assignments i'm supposed to go to bed at 210 and it is 210 right now so um gotta go i'm feeling little less stressful now that i've decided that um i'm not going to worry about my financial oh it 211 about my financial thing anymore so yeah um sorry would give longer thing but really gotta go to bed good night sleep tight don't let the bedbug 
62,okay so feel like had pretty productive day because like made list of things needed to do today and think did most of them um so today woke up went to linguistics um accidentally like slept in but like it was okay because only slept in by like 20 minutes which is mean like the same amount that sleep in even when set an alarm so it wasn't that bad but anyway went to linguistics after linguistics came back to my room actually cleaned my room for like maybe the first time since getting to college so mean like my third of the room and did not clean my desk yet but my third of the room is like looking lot better and nicer which just makes me feel better and nicer um after cleaning my room think did an work maybe really like have little to no memory um like wrote it all down on my notes which is why know that did most of the things that wrote down but that about it um went to lunch think like had lunch yeah had lunch with an friends and then after lunch what the fuck did do today oh went psych study that probably why don't remember spent like two hours in psych study and got paid for it which was really nice and then after that like went to the library had to print something then had to go to work where did mostly my homework also an other things but mostly my homework and then after work went to debate meeting and went to screening of the movie get out which was really good movie and it was really entertaining i'm really glad um yeah and then i've been doing homework like since then pretty much um i've actually been kind of productive actually have not been doing homework since then i've actually been talking to my roommate about one of the clubs she in felt was doing homework anyway it don't matter 'cause finished like pretty much all or almost all the work that needed to do today and the rest of the work that didn't finish is like not even important like it not due today so it don't matter um yeah it 1010 i'm probably going to prep for debate for the next like 30 minutes and i'm gonna go to sleep so um good night sleep tight don't let the bedbugs bite 
63,okay so today um woke up it is so hard for me to wake up in the morning even when go to bed early like i'll wake up the first time and not even be tired but i'll just be like you know what i'm going back to sleep why do do that have no idea anyway um woke up went to french class um after french class my psych class was canceled which was so nice so went to lunch went back to my dorm chilled no didn't worked did homework did other work um and then went to took nap at one point then went to psych study um but yeah feel like um 'cause my psych class was canceled was like little bit more productive than would've been kinda took like 40-minute nap so that was you know not the best move probably but it was um it was nice day really like psych class but also love when class is canceled because it just makes life easier and better for me but yeah went to psych study signed up for like th two more psych study this week psych study like you can makes bank off psych study like don't even need job just kidding absolutely need job because otherwise uh 'cause uh like that how i'm paying for this study abroad trip that i'm going on i'm so excited for that trip because i've i've realized can pay for it if just keep working extra hours at work and keep signing up for extra study will totally be able to pay for it which is so nice um yeah um mean like might have like no money left afterwards but that okay that sometimes that like just uh sacrifice you gotta makes you know anyway after my my whatever that thing what am trying to say oh yeah after my psych study went to dinner and went back to my room and did more work and then my um my ent me and bunch of entryway mates and some people from other entryway had movie night halloween movie night in the basement um we watched twitches and we ate bunch of candy 'cause the three of them had trick or treating and gotten surprisingly large amount of candy from the trick or treating was it was like actually impressive so yeah that what we was doing from like 930 pm till like when came back at 100 am or 1230 am actually um and yeah it was fun mean it was nice was also like we was also like studying while watching movie because the grind never stops but yeah all in all pretty good day pretty great day every day great day that lie today was great day though um [laughter] 'cause my psych class was canceled and had all that candy had so much candy some ungodly amount of candy love candy and took bunch more back to my room with me anyway great day um have to go to bed now good night god bless sleep tight don't let the bedbugs bite 
64,okay so like had good day today except that procrastinated lot like had french essay that was supposed to write and instead of starting it like at like 600 pm when could've like normal human being decided to wait until midnight actually past midnight waited until past midnight to start my essay which was so fucking dumb of me but that what did and like don't know why and that was like put in the like survey that was like moderately stressed that was the only reason that was stressed it because am dumb and make bad choices and that is what did other than that though my day was um great like went to work went to class i'm always really tired in the morning but that just life um and you know hung out with roommates hung out with friends don't know do the same things every day mostly um so yeah goodnight wait no have this have to get to 60 seconds yeah like feel like my answers don't differ that much from like day to day because don't really like feel that different from day to day feel like it more like general general emotional state of of like positivity mostly usually which is good guess anyway goodnight 
65,okay so today think had good day um realized just now that think rubbed little bit of vodka into my eyes and now it burns but it okay so today woke up had french class went to [inaudible] it was fun in between that went to my room and then to lunch and then at lunch was with friends which is always good after lunch had doctor appointment and after the doctor appointment had two psych studies after the psych studies went to out to dinner and then practice round for debate so did not have lot of time to do my homework today but that is okay and after my homework and after my practice round went back to my dorm with my friends who do not live in my dorm but who didn't want to go back to her room 'cause she doesn't really like her roommates and so we went to the [redacted] and we did homework and studied for like two more than half hour well maybe two maybe two and 45 minutes and then we went to we went to debate social and took lot of [chest] stuff at once at twice at thrice and i'm so tired and want but yeah the debate social was really fun even though didn't have time to do homework think was still productive because had the stuff for psych stuff studies and debate and had my debate social which is involves lot of talking to people who is existing in debate i'm so tired i'm going to sleep now goodnight goodnight goodnight 
66,okay so today um actually started off as like pretty bad um becau well not pretty bad but like not good because so on thursday night went to debate social right and for our debate social we were playing golf and so not like the sport of golf like as in you would go we would go to different people rooms like go to new members' rooms on the team and each people rooms would have different theme and the theme were always centered around alcohol and you know drank lot of different things and then ate because were really drunk ate like some [inaudible] at um like like when we went to dinner together or guess like late night dinner whatever and ha obviously have not eaten meat in very long time i'm vegetarian so the combination of like all the alcohol that still felt like it were like kind of in our body when woke up for work today and think the meat that ate made me feel really really sick and felt really really sick while were at work um and then vomited and it were gross it were terrible um but luckily had like 10 more minutes left to work so just stayed and then went home um took shower and then went to sleep and were supposed to go to section at 11 but just emailed our pro our tf and were like sorry i'm really sick can't go and um which mean were like wasn't really sick were just suffering because of our own stupid choices but still said were sick and didn't go um and then today and then after that and then so went to sleep at 1100 woke up at like 130 pm literally got dressed went to our other section left the section half some hour early to go to debate tournament spent the rest of the day at the debate tournament so like half of our day were asleep the other half or like almost half of our day were asleep the other half were at the debate tournament the debate tournament um went well always enjoy hanging out with kids from debate because love them all um and [laughter] yeah um me and our partner are two-one right now which mean like we won two lost one um and we won one of our rounds we won it were our case and it were against the varsity member and um like the the team were like super impressed because it were really good like junior debater on the on the bu team um so yeah like it started off as bad day but honestly like don't know think had good day overall like really like um barely remember what happened this morning the past are in the past hopefully um hmm don't know what were about to say yeah the past are in the past um and i'm having good present so that what matters and then i'm going to sleep because have debate tournament tomorrow too and have to be up at 700 are good night sleep tight don't let the bedbugs bite 
67,okay so today um think had good day woke up at like 700 went to debate at 745 and then spent literally the entire day at debate um from 700 from like 800 am 830 am guess is when we got there until 1000 pm literally the whole day did not even realize like how much time we had spent there um so did not get that like much work done like school work done um because there is you just cannot do work at debate tournaments and i'm like was kind of stressed about that before but feel like i'm going to make up for it tomorrow because i'm actually going to bed kind of early today feel like little bit am gonna be getting like hours and 45 minutes of sleep and that like more than enough for me um so i'm gonna wake up early do my homework tomorrow like basically just stu all day long like gotta get on that grind shit you know um yeah and then i'm gonna uh like yeah um but today was fun 'cause it was debate tournaments so didn't do any like real school work but think it was still productive like learned hope improved in debate got to socialize with people from debate which love doing find them very [fun] um and yeah so enjoyed today had good day am now going to bed good night 
68,okay so had pretty good day today woke up uh like earlyish [inaudible] right um wo woke up at like 900 am today which is pretty early for me since it sunday usually on sunday i'd wake up at like 1100 or noon so um that was good went to breakfast then went to the library with my friend [redacted] sorry wasn't supposed to say his name went to the library we was in the library for few hours doing work um then we grabbed quick lunch then we went to like social thing that one of my friend was holding in [redacted] sorry keep forgetting not to say the name of thing social that one of my friend was holding in my dorm um and we was there for like probably from like thr to thr 230 to like 600 was in the basement at the social it only went for like one hours but we ju we just stayed in there talking 'cause we was all friend anyway um after that social went to dinner and then stayed in the dining hall to work on stuff and then until it was time to go to one of my friend cappella shows the cappella shows was really really awesome and after it went back to my dorm to do more work and now it time to go back to bed so yeah um was like productive today did not get all of my work done um but did my best and i'm feeling significantly like less stressed when it comes to homework than was feeling like yesterday um because realized that think can finish it all or can finish like most of it and also even if don't get can have one late assignment for linguistics so that cool so yeah um yeah it good day time to go bed now now good night 
